state,lx,seed,n_moves,n_out,local_eps,local_useful,matched,plain_eps,eta_q,ell,q,chi_sk,dis_eps_bestcase,eta,kappa,eta_equiv,residual_loss,max_null_std,n_disentangled,n_cuts,tau_eta_I,tau_dis,tau_etaq6_I,tau_etaq8_I,local_flops,plain_prop_flops,dis_prop_flops,ratio_plain,ratio_dis,dis_vs_plain,eps_etaq_4,eps_etaq_6,eps_etaq_8,eps_ell_8,eps_ell_12,resloss_ndis_0,disflops_ndis_0,resloss_ndis_1,disflops_ndis_1,resloss_ndis_3,disflops_ndis_3,resloss_ndis_5,disflops_ndis_5,resloss_ndis_10,disflops_ndis_10
compass,4,3,3,16,0.0016716095077754125,1,0,0.005452154528373544,8,12,1,4,0.005472912520765388,4,2,8,0.0011988855008976784,2.400959302154216e-20,1,3,0.0012332551674236359,0.0011988855008976784,0.00019292622774079877,0.0,76703594.0,211204568.0,13805400.0,0.36317204086229804,5.556057339881495,15.298692395729207,0.13283672346966524,0.06080243728347181,0.005434731529705964,0.13306516950910724,0.13345007131043363,0.0012332551674236359,0.0,0.0012314260985706077,22016.0,0.0012276172604800094,52736.0,0.0012218374917629055,83456.0,0.0011988855008976784,160256.0
compass,4,1,3,16,0.00036992534869091317,1,0,0.0020915941184191486,8,12,1,4,0.0021229068986447397,4,2,8,0.00014860102320468697,1.3421887982054596e-20,1,3,0.0007144044918589459,0.00014860102320468697,7.275043081957209e-06,0.0,76683114.0,211204568.0,13805400.0,0.36307507326261995,5.554573862401669,15.298692395729207,0.08673398186780856,0.011928383229418084,0.0021267593449677685,0.09074581837964286,0.09027212892651668,0.0007144044918589459,0.0,0.0006979316586908647,22016.0,0.0005645440959685753,52736.0,0.00033152750306878067,83456.0,0.00014860102320468697,160256.0
compass,4,0,3,16,0.016320183259695118,1,0,0.019334119923852828,8,12,1,8,0.01913411263064442,4,2,8,0.00025039779734039035,1.181431695707178e-20,1,3,0.00025090668975759394,0.00025039779734039035,1.354697216429808e-05,0.0,76745578.0,475199960.0,45938520.0,0.16150165079980225,1.6706149436246531,10.344259240393464,0.07667034243172327,0.03556354251847411,0.01938904716127862,0.07684218457149772,0.0766570343994092,0.00025090668975759394,0.0,0.00025085747436260177,22016.0,0.00025076077915631693,52736.0,0.0002506593819225382,83456.0,0.00025039779734039035,160256.0
compass,5,2,3,32,0.02045537481020826,1,0,0.03234998051147269,8,12,1,4,0.03209897631069178,4,2,8,0.0011336317985778908,3.6133178586902704e-20,2,4,0.002956624525293905,0.0011336317985778908,0.0006278319316329613,4.205397778110279e-05,152687146.0,302892760.0,18590808.0,0.5040963871173415,8.213045178025613,16.29260869134897,0.1215745679354922,0.08360645000959162,0.033738696848796476,0.12183978805059387,0.1221964382649612,0.002956624525293905,0.0,0.0023142543642385733,48128.0,0.0017095019191588866,115712.0,0.0014775714492390602,183296.0,0.0011336317985778908,352256.0
compass,5,1,3,32,0.006552335166444826,1,0,0.04112632190290281,8,8,1,8,0.04170286822179301,4,2,8,0.0004158440565965796,1.696496062449735e-20,2,4,0.0012715560586191855,0.0004158440565965796,0.00022021182060963552,4.937871274834416e-05,152695338.0,481403416.0,40677336.0,0.31718789880793036,3.7538185391491714,11.834683962587913,0.10892104355552965,0.07256773400308458,0.04199727530847065,0.10414808618684102,0.10511674286104201,0.0012715560586191855,0.0,0.00062071866975859,45056.0,0.0004732252635090907,106496.0,0.00044695189492290917,167936.0,0.0004158440565965796,321536.0
compass,5,3,3,32,0.004751715650145248,1,0,0.022979529989168277,8,10,1,8,0.02311490802645442,4,2,8,0.00023548538087085464,4.27596790380104e-21,2,4,0.0006279332470203379,0.00023548538087085464,0.0001159995212493034,7.3695462842916285e-06,152695338.0,566803584.0,50072008.0,0.2693972697250976,3.0495149705200557,11.3197694008996,0.07656577989608013,0.04624573674010446,0.023096194175511172,0.07833984296981356,0.07865358666514546,0.0006279332470203379,0.0,0.0005274393872037128,46592.0,0.0004262883552733038,111104.0,0.0003469157506691386,175616.0,0.00023548538087085464,336896.0
compass,4,2,3,16,0.010525294543189557,1,1,0.010970695911008313,8,8,0,4,0.003587016894203576,4,2,8,0.0001355485070970455,1.4033477337289208e-20,1,3,0.001224562158771436,0.0001355485070970455,7.013178909913028e-06,0.0,76729194.0,136588312.0,5211608.0,0.5617551961547047,14.722748525982768,26.208477690570742,0.10695615365439715,0.01512324577713618,0.003569667303825518,0.10854637408280933,0.1080197437014782,0.001224562158771436,0.0,0.00115517891868987,20992.0,0.0009146157668368263,49664.0,0.0005653944780995753,78336.0,0.0001355485070970455,150016.0
compass,5,0,3,32,0.008446051153874,1,0,0.027981756550470638,8,12,1,4,0.02800680134756056,4,2,8,0.0006070815576602953,2.2822783677086948e-20,2,4,0.0008650315268046907,0.0006070815576602953,0.00011723341856285889,1.0769816838950468e-05,152682026.0,302892760.0,18590808.0,0.5040794834448997,8.212769773105075,16.29260869134897,0.08777651602737148,0.05741068619314623,0.02797762289830574,0.08703272561951166,0.08711465289331194,0.0008650315268046907,0.0,0.0006302201601318334,48128.0,0.0006095612155793442,115712.0,0.0006083578299511757,183296.0,0.0006070815576602953,352256.0
compass,6,1,3,64,0.033511767167212936,1,0,0.06359531976161832,8,12,0,8,0.07446050262232663,4,2,8,0.0010044279752389328,2.650279329893145e-20,3,5,0.0017014913131225447,0.0010044279752389328,0.0007589826723757861,0.00023316920532444967,228665578.0,510351576.0,31230552.0,0.44805500512454577,7.32185515004666,16.341420286135193,0.13648175686377717,0.11437791745733904,0.07206545195562668,0.13613480190774135,0.13668659396480745,0.0017014913131225447,0.0,0.0013812529134114577,82432.0,0.0013141639307554347,199168.0,0.0011983118563356381,315904.0,0.0010044279752389328,607744.0
compass,6,2,3,64,0.021704017108132745,1,0,0.04146407432904783,8,12,0,4,0.048628202292530315,4,2,8,0.00047310524577731097,2.4169329494757562e-20,3,5,0.0012196408412623895,0.00047310524577731097,0.00021126524996692195,6.167460682634722e-05,246232810.0,314528216.0,12993176.0,0.7828639768204453,18.950933166763846,24.20718506391355,0.09101660356444485,0.0733966181641676,0.05017823368891331,0.09291519036713555,0.09442517010807241,0.0012196408412623895,0.0,0.0008154488276828706,82432.0,0.0006010523873445886,199168.0,0.0005305173115168066,315904.0,0.00047310524577731097,607744.0
