state,lx,seed,n_moves,n_out,local_eps,local_useful,matched,plain_eps,eta_q,ell,q,chi_sk,dis_eps_bestcase,eta,kappa,eta_equiv,residual_loss,max_null_std,n_disentangled,n_cuts,tau_eta_I,tau_dis,tau_etaq6_I,tau_etaq8_I,local_flops,plain_prop_flops,dis_prop_flops,ratio_plain,ratio_dis,dis_vs_plain,eps_etaq_4,eps_etaq_6,eps_etaq_8,eps_ell_8,eps_ell_12,resloss_ndis_0,disflops_ndis_0,resloss_ndis_1,disflops_ndis_1,resloss_ndis_3,disflops_ndis_3,resloss_ndis_5,disflops_ndis_5,resloss_ndis_10,disflops_ndis_10
tfim@2.0,4,0,3,16,0.014189782784338929,1,1,0.014695710112736215,8,8,0,4,0.00599038601649271,4,2,8,0.00015631488487541877,2.5356662774950397e-21,1,3,0.00015702211976979382,0.00015631488487541877,1.153646147776587e-05,0.0,90655082.0,136357144.0,5153816.0,0.6648355879322319,17.589894943862955,26.457511094691778,0.05756413506031586,0.019550543157020695,0.006161515212600188,0.05855270379164251,0.058981804198790184,0.00015702211976979382,0.0,0.00015692497128892374,20992.0,0.00015679335954631494,49664.0,0.00015665950550749013,78336.0,0.00015631488487541877,150016.0
tfim@2.0,4,3,3,16,0.015045613107515616,1,1,0.008285841582068309,8,8,1,4,0.007681292237270188,4,2,8,8.765524787856208e-05,3.611878627329596e-21,1,3,8.800101698676982e-05,8.765524787856208e-05,1.546195285453527e-05,0.0,76733290.0,171912216.0,9848280.0,0.4463515844621536,7.7915422794640286,17.456065018460077,0.05301240733401236,0.025415683043343972,0.007659723162624455,0.05300511010011088,0.05290102330180547,8.800101698676982e-05,0.0,8.795659862753401e-05,20992.0,8.789017033446188e-05,49664.0,8.782343262127586e-05,78336.0,8.765524787856208e-05,150016.0
tfim@2.0,5,1,3,32,0.0175096524671358,1,1,0.01671786854757484,8,10,0,4,0.011647629640977292,4,2,8,0.000556866147818201,1.141564293465029e-20,2,4,0.0006625528809275789,0.000556866147818201,4.382494908451812e-05,1.3221605340127523e-06,152674858.0,220404864.0,8733128.0,0.6927018543474612,17.482265002871824,25.237791545022585,0.08137844515544763,0.02350741396142831,0.01126146875375328,0.08136274765686795,0.08209726785408532,0.0006625528809275789,0.0,0.0006452746624683621,46592.0,0.0006323936253330978,111104.0,0.0006166475423124881,175616.0,0.000556866147818201,336896.0
tfim@2.0,5,3,3,32,0.012748079748268174,1,0,0.013883427205109981,8,8,1,8,0.014223621485684452,4,2,8,0.00012412047587355687,9.81575664488385e-21,2,4,0.0017341896481712724,0.00012412047587355687,0.00012965217954329637,1.1040933101272657e-05,152683050.0,481403416.0,40677336.0,0.31716237343857984,3.75351645446988,11.834683962587913,0.055789857969498036,0.03342534766287323,0.014306836789061514,0.055658580937243234,0.055599392717096664,0.0017341896481712724,0.0,0.0003025396951644488,45056.0,0.0001453686637832618,106496.0,0.00013352865498156546,167936.0,0.00012412047587355687,321536.0
tfim@2.0,4,2,3,16,0.01196284486499976,1,1,0.008637837170498501,8,8,0,4,0.0026443847265545267,4,2,8,4.836514612598104e-05,1.32268532075688e-21,1,3,5.0839747235765924e-05,4.836514612598104e-05,5.67060159233217e-06,0.0,92871018.0,136357144.0,5153816.0,0.681086558985131,18.019855190794548,26.457511094691778,0.03720605320435183,0.010304859047514001,0.0026359754182944716,0.0379630349373064,0.03734037319894077,5.0839747235765924e-05,0.0,5.067383978393049e-05,20992.0,5.0303429924544556e-05,49664.0,4.985863804191949e-05,78336.0,4.836514612598104e-05,150016.0
tfim@2.0,4,1,3,16,0.02259941307509772,1,1,0.022689574937538492,6,8,0,4,0.006816391595391981,4,2,8,9.146540421755515e-05,1.0899837666341164e-21,1,3,0.00010476263057182345,9.146540421755515e-05,1.7999227301042963e-05,0.0,76741482.0,30619080.0,5211608.0,2.5063287989057805,14.725106339540503,5.8751694294735906,0.04752749750321836,0.01823476447129732,0.006910966699265456,0.047621405584054845,0.04687280882581847,0.00010476263057182345,0.0,0.00010307629534277274,20992.0,0.00010063570895766478,49664.0,9.810506209196647e-05,78336.0,9.146540421755515e-05,150016.0
tfim@2.0,5,0,3,32,0.02525818780410652,1,1,0.026474889857205065,8,12,0,4,0.020877350258344522,4,2,8,0.0001900616553622333,5.420762702563698e-20,2,4,0.0013674829796840365,0.0001900616553622333,5.32570496334747e-05,1.4571307404905306e-05,152691242.0,236537560.0,9866328.0,0.6455264102665133,15.475994919285068,23.974224250399946,0.09932744675008803,0.043554044777776885,0.031379814934145135,0.10022970149990892,0.09922166507439005,0.0013674829796840365,0.0,0.0008801431916536654,48128.0,0.00039974233203920513,115712.0,0.0002525702546928637,183296.0,0.0001900616553622333,352256.0
tfim@2.0,5,2,3,32,0.02250837648348512,1,1,0.023390587441766128,8,10,1,4,0.022969904293486488,4,2,8,0.0008250729418834642,6.686465424112601e-20,2,4,0.004019508018409133,0.0008250729418834642,0.00028155560035625354,8.890089619645163e-06,152703530.0,275700864.0,16003528.0,0.5538739624697004,9.541866643405129,17.227505335073616,0.07604532345511548,0.03879638392489902,0.023165058664083214,0.0744798938950992,0.07516085941767786,0.004019508018409133,0.0,0.0014199449510441066,46592.0,0.0010097821416135979,111104.0,0.0009101280460034099,175616.0,0.0008250729418834642,336896.0
tfim@2.0,6,2,3,64,0.0348028663688025,1,1,0.03518677140344371,6,6,0,4,0.01568367043682304,4,2,8,8.047140191350649e-05,1.4738831076798798e-20,3,5,0.0004853127902988914,8.047140191350649e-05,3.7050566466216774e-05,5.453301071098525e-06,228632810.0,52738432.0,8666864.0,4.33522198763892,26.380108191382718,6.085065140055272,0.0598922817109889,0.04251429856422111,0.01577866136543394,0.05957617831883407,0.05964719629421712,0.0004853127902988914,0.0,0.0004297183600710968,71680.0,0.00027624984398443904,166912.0,0.0001726209322642897,262144.0,8.047140191350649e-05,500224.0
tfim@2.0,6,1,3,64,0.016975555941657408,1,0,0.034420637671326054,8,12,0,8,0.035116291664816536,4,2,8,0.000987811838765038,3.8940491571466535e-20,3,5,0.004608460434928255,0.000987811838765038,0.00027019301263308713,4.8616129166225374e-05,246265578.0,508973528.0,30886040.0,0.48384751750782606,7.9733620107984065,16.479080128109658,0.08854910100843386,0.06009583877290206,0.037687695354492574,0.08938352410000426,0.08769880818832582,0.004608460434928255,0.0,0.0020435390775276284,82432.0,0.0013864091224035523,199168.0,0.0011555438785008916,315904.0,0.000987811838765038,607744.0
