state,lx,seed,n_moves,n_out,local_eps,local_useful,matched,plain_eps,eta_q,ell,q,chi_sk,dis_eps_bestcase,eta,kappa,eta_equiv,residual_loss,max_null_std,n_disentangled,n_cuts,tau_eta_I,tau_dis,tau_etaq6_I,tau_etaq8_I,local_flops,plain_prop_flops,dis_prop_flops,ratio_plain,ratio_dis,dis_vs_plain,eps_etaq_4,eps_etaq_6,eps_etaq_8,eps_ell_8,eps_ell_12,resloss_ndis_0,disflops_ndis_0,resloss_ndis_1,disflops_ndis_1,resloss_ndis_3,disflops_ndis_3,resloss_ndis_5,disflops_ndis_5,resloss_ndis_10,disflops_ndis_10
heis,4,0,3,16,0.034677992942674145,1,1,0.03057737757923854,8,8,1,4,0.027964659112382453,4,2,8,0.0006262327237403581,9.670765765071892e-21,1,3,0.0006354113048971974,0.0006262327237403581,0.00010534705187327379,0.0,76749674.0,171912216.0,9848280.0,0.44644688891684114,7.793205920221602,17.456065018460077,0.10368884937519228,0.0489042317736115,0.0278976599928694,0.10405730937058374,0.10116538111252614,0.0006354113048971974,0.0,0.0006344496749316898,20992.0,0.0006329850119467215,49664.0,0.0006313322709535791,78336.0,0.0006262327237403581,150016.0
heis,4,1,3,16,0.01638674646339314,1,0,0.03543283543183159,8,12,1,8,0.03575749025155037,4,2,8,0.0009573620009998005,2.7570889904961313e-20,1,3,0.0031893172737457284,0.0009573620009998005,0.00045355263268670486,0.0,76749674.0,475199960.0,45938520.0,0.16151027032914733,1.6707041062707289,10.344259240393464,0.15241190285411046,0.0896840269651435,0.036457661782745725,0.15217455405766075,0.15354665973541823,0.0031893172737457284,0.0,0.003161615013754299,22016.0,0.003018232270342561,52736.0,0.00259976862539478,83456.0,0.0009573620009998005,160256.0
heis,4,3,3,16,0.027997838247475697,1,1,0.028811262578957747,8,10,1,4,0.028533419260699192,4,2,8,0.00026802344235014495,9.531983190669337e-21,1,3,0.0002680826405508849,0.00026802344235014495,3.0555397442276906e-05,0.0,76749674.0,191552256.0,11823688.0,0.40067225311092136,6.491178894436321,16.200719775420325,0.10458417445811787,0.05192236380385126,0.028370510474982694,0.10474630727117025,0.1046685675532381,0.0002680826405508849,0.0,0.0002680767698183755,21504.0,0.00026806560048821986,51200.0,0.000268053854821001,80896.0,0.00026802344235014495,155136.0
heis,5,0,3,32,0.01655506283306656,1,0,0.041626194959523036,8,12,1,4,0.043685080706563434,4,2,8,0.0005453725123639223,4.9567713833029786e-20,2,4,0.0026616821470566224,0.0005453725123639223,0.00014672016820690064,1.281921993226102e-05,152699434.0,302892760.0,18590808.0,0.5041369559312016,8.213706149834907,16.29260869134897,0.10928204786119496,0.05945228281646319,0.0423453023712324,0.1102260072273151,0.10918811454207483,0.0026616821470566224,0.0,0.0006721488821245716,48128.0,0.0005496734737659562,115712.0,0.0005472169394120632,183296.0,0.0005453725123639223,352256.0
heis,5,1,3,32,0.02800324717113628,1,0,0.05731644299454692,8,12,1,4,0.05776647030232994,4,2,8,0.0008260295814153406,7.906044179773648e-20,2,4,0.006583550513820162,0.0008260295814153406,0.0005520427225216205,0.00012914638263729992,152699434.0,302892760.0,18590808.0,0.5041369559312016,8.213706149834907,16.29260869134897,0.12401876377147258,0.08222361552045465,0.058694863388370135,0.12385828769252052,0.12359320049994586,0.006583550513820162,0.0,0.0014056464522692693,48128.0,0.0010974335603571572,115712.0,0.0009430893724416088,183296.0,0.0008260295814153406,352256.0
heis,4,2,3,16,0.03202726213870963,1,0,0.03680802096985337,8,12,1,4,0.03829815452274519,4,2,8,0.00045248614073590773,8.594107054542562e-21,1,3,0.00048646001218329807,0.00045248614073590773,0.00023176987795793603,0.0,76737386.0,211204568.0,13805400.0,0.3633320374017668,5.5585050777232095,15.298692395729207,0.15961949053313762,0.06870383030826575,0.03697007138238419,0.16156618720586305,0.16010825293605943,0.00048646001218329807,0.0,0.0004824410371497714,22016.0,0.00047616497672912646,52736.0,0.00046961346628737055,83456.0,0.00045248614073590773,160256.0
heis,5,2,3,32,0.029461472731269707,1,0,0.048576236109349455,8,12,1,8,0.05020333688082329,4,2,8,0.0007821302224960798,3.7290198616985556e-20,2,4,0.0020447036214423864,0.0007821302224960798,0.0002484047023987129,3.484919646255623e-05,152691242.0,652216024.0,59472984.0,0.2341114544588374,2.5674050927056222,10.966593235005663,0.11271322192612143,0.07120201032539455,0.04834328665910659,0.11257935356310253,0.11274720751870845,0.0020447036214423864,0.0,0.0013306939137388495,48128.0,0.00079978539717848,115712.0,0.0007835520450615201,183296.0,0.0007821302224960798,352256.0
heis,5,3,3,32,0.019611712183555622,1,0,0.05347388661866887,8,12,1,8,0.05393889931495484,4,2,8,0.0024828333412129293,1.9085280129532698e-20,2,4,0.0032029551521967972,0.0024828333412129293,0.0004296232152203584,6.77061515171602e-05,152683050.0,652216024.0,59472984.0,0.2340988942031881,2.5672673494909892,10.966593235005663,0.16352769578048112,0.08409062206755703,0.05402408821005308,0.16148514727731025,0.16185882284806943,0.0032029551521967972,0.0,0.002894508580221666,48128.0,0.0027294326780107573,115712.0,0.0026673646443893737,183296.0,0.0024828333412129293,352256.0
heis,6,3,3,64,0.025250625026637618,1,0,0.09969011350003036,8,12,1,4,0.10046596751728602,4,2,8,0.0017384341766835988,1.6560353856608296e-20,3,5,0.0024458856737005126,0.0017384341766835988,0.0010514378026979594,0.00032589121881440705,228661482.0,394598616.0,23573592.0,0.5794786720691387,9.699899871008203,16.73901100858961,0.16229974234795294,0.1355892778899609,0.1023860476734986,0.16222079520815733,0.162338589473503,0.0024458856737005126,0.0,0.001862007127903877,82432.0,0.001780647101844718,199168.0,0.0017531873851198009,315904.0,0.0017384341766835988,607744.0
heis,6,1,3,64,0.020762658592414086,1,0,0.08523416742208052,8,10,1,8,0.08863937117392498,4,2,8,0.0013487279352638448,1.9064075536077018e-19,3,5,0.006210416745263162,0.0013487279352638448,0.0008359834526981992,0.0003582290758128383,228661482.0,722073472.0,61709512.0,0.31667342849011354,3.70544952616057,11.7011696997377,0.15560611748174508,0.1235043266199518,0.09205792114628658,0.15498072981571473,0.1549893377181862,0.006210416745263162,0.0,0.0018125741696719362,78848.0,0.0014904138487910877,188416.0,0.0014153421633119826,297984.0,0.0013487279352638448,571904.0
