state,lx,seed,eta_target,n_moves,local_eps,sweep_max_eps,global_eps,matched,local_useful,local_flops,global_fact_flops,global_prop_flops,ratio_fact,ratio_prop,prop_multiplier,eta_q,ell,q,chi_sk,final_bond,r_bond,n_out,near_full_rank,degenerate_lx3
tfim@3.5,4,2,3,3,0.0271204970243658,1.748299438627356,0.026260244194532732,1,1,15148739.0,3455720.0,5401176.0,4.383670841387612,2.80471123325735,1.5629669070410797,4,4,1,4,4,4,16,0,0
tfim@3.5,4,2,4,3,0.016530524107542223,2.379148581079331,0.011475324972154498,1,1,76712810.0,10660608.0,27185152.0,7.195913216206805,2.8218643029842174,2.5500564320534065,6,6,0,4,6,6,16,0,0
tfim@3.5,4,2,6,3,0.011470722389945807,5.275484710504522,0.010460991639863778,1,1,60746410.0,65848472.0,136720408.0,0.9225181413473041,0.4443112106570074,2.0762882394598314,8,8,0,4,8,8,16,0,0
tfim@3.5,4,1,3,3,0.01982742342749574,1.7507199991202702,0.01661952361505359,1,1,15145283.0,5994976.0,27087376.0,2.526329212994347,0.5591269896353194,4.5183460284077865,6,6,0,4,6,6,16,0,0
tfim@3.5,4,1,4,3,0.020593605158397185,2.0322347875993305,0.012995913552538875,1,1,76725098.0,10660608.0,27185152.0,7.197065870914679,2.822316314435174,2.5500564320534065,6,6,0,4,6,6,16,0,0
tfim@3.5,4,1,6,3,0.012342081966931739,5.278662953478711,0.01135197956766527,1,1,60734122.0,30299400.0,30693384.0,2.004466161046093,1.9787365902697467,1.0130030297629655,6,8,0,4,6,6,16,0,0
tfim@3.5,4,0,3,3,0.03138000431457001,1.7384480219901026,0.027927961261572178,1,1,15150467.0,3455720.0,5401176.0,4.384170881900154,2.8050311635836342,1.5629669070410797,4,4,1,4,4,4,16,0,0
tfim@3.5,4,0,4,3,0.020728868542654155,2.2975645374253206,0.013408744037832633,1,1,76729194.0,10660608.0,27185152.0,7.197450089150638,2.8224669849188264,2.5500564320534065,6,6,0,4,6,6,16,0,0
tfim@3.5,4,0,6,3,0.017724733192709202,5.325072894294676,0.013529458789597134,1,1,60746410.0,30299400.0,30693384.0,2.0048717136312932,1.979136937132771,1.0130030297629655,6,8,0,4,6,6,16,0,0
tfim@3.5,4,3,3,3,0.03706547542658469,1.8345547761104848,0.013702972673631027,1,1,15143555.0,5994976.0,27087376.0,2.5260409716402537,0.559063196080713,4.5183460284077865,6,6,0,4,6,6,16,0,0
tfim@3.5,4,3,4,3,0.02064147614854549,2.1191333684269558,0.020810812407541415,1,1,76687210.0,10660608.0,27185152.0,7.193511852232068,2.820922612461391,2.5500564320534065,6,6,0,4,6,6,16,0,0
tfim@3.5,4,3,6,3,0.01915146640047883,5.115846068883026,0.019727596112628,1,1,60727978.0,26847040.0,27241024.0,2.261999013671526,2.22928396524301,1.0146751373708238,6,6,0,4,6,6,16,0,0
tfim@3.04,4,0,3,3,0.02289966554225639,1.8959486983898708,0.01928350536118101,1,1,15145283.0,5994976.0,27087376.0,2.526329212994347,0.5591269896353194,4.5183460284077865,6,6,0,4,6,6,16,0,0
tfim@3.04,4,0,4,3,0.01426447680039046,2.3698418413815703,0.01149457992013097,1,1,76712810.0,26245144.0,136588312.0,2.922933476760501,0.5616352444563485,5.204327017599903,8,8,0,4,8,8,16,0,0
tfim@3.04,4,0,6,3,0.015910442514691394,5.258293654180025,0.014035181404281054,1,1,60727978.0,33760592.0,34154576.0,1.7987829715782235,1.7780334324747582,1.0116699375413796,6,10,0,4,6,6,16,0,0
