state,lx,seed,n_moves,n_out,local_eps,local_useful,matched,plain_eps,eta_q,ell,q,chi_sk,dis_eps_bestcase,eta,kappa,eta_equiv,residual_loss,max_null_std,n_disentangled,n_cuts,tau_eta_I,tau_dis,tau_etaq6_I,tau_etaq8_I,local_flops,plain_prop_flops,dis_prop_flops,ratio_plain,ratio_dis,dis_vs_plain,eps_etaq_4,eps_etaq_6,eps_etaq_8,eps_ell_8,eps_ell_12,resloss_ndis_0,disflops_ndis_0,resloss_ndis_1,disflops_ndis_1,resloss_ndis_3,disflops_ndis_3,resloss_ndis_5,disflops_ndis_5,resloss_ndis_10,disflops_ndis_10
xxz@1.5,4,1,3,16,0.02137396476436587,1,1,0.013881599706077392,8,8,1,4,0.013852648880956173,4,2,8,0.00024243650131494147,3.948108021189393e-21,1,3,0.0002437919256025227,0.00024243650131494147,1.792293708560456e-05,0.0,76737386.0,171912216.0,9848280.0,0.4463754105758255,7.791958189653422,17.456065018460077,0.0640668167098583,0.03100992936443452,0.013817560866946027,0.06463645911472682,0.0639920715179164,0.0002437919256025227,0.0,0.00024363057261934658,20992.0,0.0002434008121863333,49664.0,0.00024315237591290237,78336.0,0.00024243650131494147,150016.0
xxz@1.5,4,3,3,16,0.02500483194349908,1,1,0.021581836989445786,8,8,1,4,0.01908727965198728,4,2,8,0.00020432670977907585,5.914848309839528e-21,1,3,0.0002085526873176687,0.00020432670977907585,4.8485303674060786e-05,0.0,76733290.0,171912216.0,9848280.0,0.4463515844621536,7.7915422794640286,17.456065018460077,0.07780852971478001,0.04810738457930201,0.01966716571998228,0.07770598245309478,0.07766728953445778,0.0002085526873176687,0.0,0.00020827693728695085,20992.0,0.00020770602622579518,49664.0,0.00020698797615743223,78336.0,0.00020432670977907585,150016.0
xxz@1.5,4,0,3,16,0.036557354134884,1,1,0.030041977259016233,8,12,0,4,0.02101354067524347,4,2,8,0.00019701622903075294,3.844311907475549e-21,1,3,0.0001980859646546001,0.00019701622903075294,4.2371934549856025e-05,0.0,76729194.0,158218712.0,6850392.0,0.4849565075463388,11.200701215346509,23.096300474483797,0.07681739726543747,0.03970327706493804,0.02113070959353836,0.07696173518220316,0.07691456373470555,0.0001980859646546001,0.0,0.00019797860710435135,22016.0,0.00019780600311863347,52736.0,0.00019761167959746306,83456.0,0.00019701622903075294,160256.0
xxz@1.5,4,2,3,16,0.024397473091971905,1,1,0.022499148151236804,8,10,0,4,0.01179102774326068,4,2,8,0.00038016697927121206,7.488274158441272e-21,1,3,0.0003871827120585108,0.00038016697927121206,1.2117119155986741e-05,0.0,76733290.0,147397376.0,6027848.0,0.5205878970328481,12.729798428892035,24.452736034485277,0.055069767804836384,0.029593151359454825,0.012067167406551851,0.05617306965010666,0.05482692439394914,0.0003871827120585108,0.0,0.0003866915004018858,21504.0,0.0003858286288197291,51200.0,0.00038470078731436884,80896.0,0.00038016697927121206,155136.0
xxz@1.5,5,3,3,32,0.038266151958922245,1,0,0.050027251983024795,8,8,1,4,0.050890332469576936,4,2,8,0.0009116785622952609,6.068268415694322e-20,2,4,0.006785557644653153,0.0009116785622952609,0.00037311748215463074,6.305626421098382e-05,152678954.0,248521240.0,13422552.0,0.614349719162837,11.374808158686962,18.515200388122913,0.18887260905892508,0.07476424819173404,0.05132802750221755,0.19145431190467546,0.19097243887130788,0.006785557644653153,0.0,0.004349531370346293,45056.0,0.002628939130082992,106496.0,0.001796075910286686,167936.0,0.0009116785622952609,321536.0
xxz@1.5,5,1,3,32,0.03408227424994059,1,0,0.04560168403644829,8,10,1,8,0.04717325635881786,4,2,8,0.0015704053689550954,1.6763122291124002e-19,2,4,0.005502887035641138,0.0015704053689550954,0.00017936404795595946,3.849096130728323e-05,152687146.0,566803584.0,50072008.0,0.269382816746621,3.049351366136545,11.3197694008996,0.18543950736950326,0.059697551356643785,0.04633289627472464,0.19090791599949336,0.18625759927478244,0.005502887035641138,0.0,0.005300986969735837,46592.0,0.0033086033151103113,111104.0,0.0018767525543991013,175616.0,0.0015704053689550954,336896.0
xxz@1.5,5,0,3,32,0.04505014000175353,1,1,0.03598307903396622,8,8,1,4,0.034845316226554554,4,2,8,0.0003851653973400517,7.362733708598311e-20,2,4,0.0023988127489027386,0.0003851653973400517,9.823148555093912e-05,1.5321822104974016e-05,152683050.0,248521240.0,13422552.0,0.6143662006515016,11.375113316752284,18.515200388122913,0.10107501089310149,0.05846698023161096,0.03513987208802315,0.09863994621670662,0.09850126574811874,0.0023988127489027386,0.0,0.00042091512785018373,45056.0,0.00038944860971151216,106496.0,0.00038694581707033205,167936.0,0.0003851653973400517,321536.0
xxz@1.5,5,2,3,32,0.04064018753348873,1,1,0.03322792910400286,8,8,1,4,0.03053848116388402,4,2,8,0.001242298725305688,1.5452490564919123e-19,2,4,0.0035959889988369416,0.001242298725305688,8.223864055766733e-05,1.9039539732860617e-05,167723050.0,247831320.0,13250072.0,0.676762928914715,12.658274611639847,18.704148928398276,0.1771882353136004,0.051908476905366256,0.031795153389101,0.07604927182126905,0.07826118469818286,0.0035959889988369416,0.0,0.0034956400912814663,45056.0,0.0029888145461673342,106496.0,0.0021275700533762813,167936.0,0.001242298725305688,321536.0
xxz@1.5,6,0,3,64,0.029268341221561283,1,0,0.055470454988873534,8,8,1,4,0.0571974642839822,4,2,8,0.000747989445545081,1.530910087029248e-20,3,5,0.001380543014238081,0.000747989445545081,0.0003544225490042603,8.45784942987262e-05,228653290.0,325142040.0,17130456.0,0.7032412357380793,13.347764356068513,18.980349384744926,0.14595874382372345,0.09380653505102142,0.060165855320972336,0.14420237847409292,0.1431092132756082,0.001380543014238081,0.0,0.0011357889686137638,75264.0,0.0011157684679273723,177664.0,0.001091052509577174,280064.0,0.000747989445545081,536064.0
xxz@1.5,6,3,3,64,0.04280057547871685,1,1,0.04380652227713145,8,8,1,4,0.04337783925469562,4,2,8,0.0005102906318568007,2.3240647376462473e-20,3,5,0.0028477181149334386,0.0005102906318568007,0.0004325113201899201,7.037681901054302e-05,228641002.0,325142040.0,17130456.0,0.7032034430244701,13.347047037160015,18.980349384744926,0.12227206192895305,0.08322511301682005,0.04528710682392727,0.1224284257323553,0.12222579382476487,0.0028477181149334386,0.0,0.001003943003699627,75264.0,0.0006058505424852749,177664.0,0.0005567683724419334,280064.0,0.0005102906318568007,536064.0
