state,lx,seed,n_moves,n_out,local_eps,local_useful,matched,plain_eps,eta_q,ell,q,chi_sk,dis_eps_bestcase,eta,kappa,eta_equiv,residual_loss,max_null_std,n_disentangled,n_cuts,tau_eta_I,tau_dis,tau_etaq6_I,tau_etaq8_I,local_flops,plain_prop_flops,dis_prop_flops,ratio_plain,ratio_dis,dis_vs_plain,eps_etaq_4,eps_etaq_6,eps_etaq_8,eps_ell_8,eps_ell_12,resloss_ndis_0,disflops_ndis_0,resloss_ndis_1,disflops_ndis_1,resloss_ndis_3,disflops_ndis_3,resloss_ndis_5,disflops_ndis_5,resloss_ndis_10,disflops_ndis_10
xxz@0.5,5,0,3,32,0.04446692650801756,1,0,0.05194598036594538,8,10,1,8,0.052075525415591475,4,2,8,0.001206845227893783,3.4416414193295634e-20,2,4,0.0017765858844572306,0.001206845227893783,0.0003249765295452192,7.830298050911834e-05,152703530.0,566803584.0,50072008.0,0.26941172270357416,3.049678574903567,11.3197694008996,0.13535870097141275,0.08489133118899038,0.05195819087787236,0.13502560870265998,0.13479853009504852,0.0017765858844572306,0.0,0.0013397289066348346,46592.0,0.0013039129135670822,111104.0,0.0012868142651449557,175616.0,0.001206845227893783,336896.0
xxz@0.5,4,0,3,16,0.027754427929683696,1,0,0.03273633329183588,8,12,1,8,0.03256729813167816,4,2,8,0.0014126744748544418,6.415732926735653e-20,1,3,0.001833880203588959,0.0014126744748544418,0.00042468721138676907,0.0,76749674.0,475199960.0,45938520.0,0.16151027032914733,1.6707041062707289,10.344259240393464,0.13520340762872934,0.07586080506386021,0.032681035650306216,0.1372339451396237,0.13615784444400364,0.001833880203588959,0.0,0.0018135273257689963,22016.0,0.0017501567947767911,52736.0,0.0016707274476769507,83456.0,0.0014126744748544418,160256.0
xxz@0.5,4,1,3,16,0.02961972458830229,1,1,0.02971688247000434,8,8,1,4,0.02699349496776599,4,2,8,0.0015309531519090004,1.419609594026956e-20,1,3,0.001562753001529761,0.0015309531519090004,0.00021280991174777976,0.0,76745578.0,171912216.0,9848280.0,0.4464230628031693,7.792790010032209,17.456065018460077,0.11898602758008962,0.06376743432681346,0.026838288543715578,0.11974690249845647,0.11971840679867235,0.001562753001529761,0.0,0.0015601637467213376,20992.0,0.0015547771079890062,49664.0,0.001548798964231389,78336.0,0.0015309531519090004,150016.0
xxz@0.5,4,3,3,16,0.03900984604666788,1,0,0.04096767214113759,8,10,1,4,0.04161552394922596,4,2,8,0.00019762730511715292,4.8789943316924563e-20,1,3,0.0017879563854959369,0.00019762730511715292,9.78498698110586e-05,0.0,76749674.0,191552256.0,11823688.0,0.40067225311092136,6.491178894436321,16.200719775420325,0.13858106691058147,0.07603590228463243,0.0414892571920914,0.14256040543337378,0.13929287787718017,0.0017879563854959369,0.0,0.0016508967783589706,21504.0,0.0010476861044203005,51200.0,0.0005541594145882586,80896.0,0.00019762730511715292,155136.0
xxz@0.5,4,2,3,16,0.030049699118221324,1,0,0.043893240976620014,8,12,1,4,0.04386666594984285,4,2,8,0.0030808357997107617,3.9649149927754846e-20,1,3,0.0031851706137053853,0.0030808357997107617,0.0011977960492246527,0.0,76749674.0,211204568.0,13805400.0,0.3633902179615736,5.5593951642111055,15.298692395729207,0.17282610789322944,0.0929342543053917,0.04391367417275812,0.17513781207915094,0.17293540472283492,0.0031851706137053853,0.0,0.0031756845771531384,22016.0,0.0031558486645223293,52736.0,0.0031352495519587457,83456.0,0.0030808357997107617,160256.0
xxz@0.5,5,2,3,32,0.03543251958260486,1,0,0.07408155371043022,8,12,1,8,0.07510586130902962,4,2,8,0.004628339918945154,2.366847114969081e-19,2,4,0.011756672365961732,0.004628339918945154,0.0020336631050221076,0.00019741439726098952,152695338.0,652216024.0,59472984.0,0.23411773458666205,2.567473964312939,10.966593235005663,0.2519935067355323,0.12915233894976613,0.07713693545897579,0.2441385764044158,0.24554965973771015,0.011756672365961732,0.0,0.009909708702449649,48128.0,0.008443475486033943,115712.0,0.00694095755728206,183296.0,0.004628339918945154,352256.0
xxz@0.5,5,3,3,32,0.03214504856748142,1,0,0.056804108630702004,8,12,1,8,0.057110227352264946,4,2,8,0.002204763593050251,2.917195489148103e-20,2,4,0.006388765952207561,0.002204763593050251,0.001210048518544918,0.00011812837308131381,152707626.0,652216024.0,59472984.0,0.23413657497013596,2.567680579134889,10.966593235005663,0.15375582891815615,0.09345435912712069,0.05779816800874329,0.152113059483826,0.15482266820350551,0.006388765952207561,0.0,0.005482751848667274,48128.0,0.0049944116616241095,115712.0,0.0043069278179368765,183296.0,0.002204763593050251,352256.0
xxz@0.5,5,1,3,32,0.038326136631892736,1,0,0.06267610282937518,8,12,1,4,0.06258966881122496,4,2,8,0.003954896559457491,1.594943022046981e-19,2,4,0.012995208904406669,0.003954896559457491,0.0019561089764450522,0.00012095990514039863,152699434.0,302892760.0,18590808.0,0.5041369559312016,8.213706149834907,16.29260869134897,0.2380254602841924,0.12079893198845554,0.06259706426967332,0.2383792368825002,0.2368061784906582,0.012995208904406669,0.0,0.009640963754629528,48128.0,0.005876050183741059,115712.0,0.004481795496752763,183296.0,0.003954896559457491,352256.0
xxz@0.5,6,0,3,64,0.06568376523950463,1,0,0.08580125691853477,8,12,1,8,0.08224593265883362,4,2,8,0.0023850645378986333,2.0277905070480177e-19,3,5,0.014599335132789371,0.0023850645378986333,0.0008528922767230286,0.0002862414903826953,228657386.0,829249752.0,73206360.0,0.2757400716111399,3.1234633985353186,11.3275643263782,0.24323683806433943,0.11285476546709533,0.08379685543200771,0.24109049832878812,0.24321785797746245,0.014599335132789371,0.0,0.012041688908591818,82432.0,0.0064413347731164085,199168.0,0.0037016694564855567,315904.0,0.0023850645378986333,607744.0
xxz@0.5,6,1,3,64,0.04161058694420495,1,0,0.09319179126086762,8,10,1,4,0.09314228197131966,4,2,8,0.007206778626158731,2.5377084482026564e-19,3,5,0.014116793214132435,0.007206778626158731,0.003323605957829589,0.0009195702609989952,228653290.0,359864192.0,20348872.0,0.6353877242668257,11.236656754241709,17.684724342459866,0.21996751802791167,0.13674570905287778,0.09483657122342012,0.21495137236733192,0.21917996330048056,0.014116793214132435,0.0,0.009714053503192778,78848.0,0.008265703766729809,188416.0,0.007742869366945,297984.0,0.007206778626158731,571904.0
